"DATE","TIME PERIOD","AAA yield curve - Beta 0 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA0)","AAA yield curve - Beta 1 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA1)","AAA yield curve - Beta 2 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA2)","AAA yield curve - Beta 3 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA3)","AAA yield curve - Tau 1 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.TAU1)","AAA yield curve - Tau 2 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.TAU2)"
"2022-01-04","04 Jan 2022","0.397875","-1.027002","13.170206","-14.806865","1.887225","1.905040"
"2022-01-05","05 Jan 2022","0.418417","-1.064603","13.188044","-14.788766","1.877336","1.906392"
"2022-01-06","06 Jan 2022","0.429935","-1.085315","13.220966","-14.754017","1.878135","1.906271"
"2022-01-07","07 Jan 2022","0.424437","-1.072181","13.239896","-14.735056","1.877552","1.896904"
"2022-01-10","10 Jan 2022","0.458040","-1.108581","13.241949","-14.730123","1.891124","1.909883"
"2022-01-11","11 Jan 2022","0.451328","-1.090643","13.251247","-14.720805","1.891249","1.906755"
"2022-01-12","12 Jan 2022","0.413323","-1.049170","13.246275","-14.725285","1.899598","1.910966"
"2022-01-13","13 Jan 2022","0.351859","-1.016154","13.323280","-14.647437","1.889452","1.899552"
"2022-01-14","14 Jan 2022","0.358928","-1.014317","13.324725","-14.645989","1.893701","1.894070"
"2022-01-17","17 Jan 2022","0.397027","-1.081027","13.362785","-14.604271","1.897274","1.901693"
"2022-01-18","18 Jan 2022","0.413195","-1.122195","13.360690","-14.606005","1.897812","1.907084"
"2022-01-19","19 Jan 2022","0.449603","-1.157603","13.348820","-14.616038","1.914316","1.920153"
"2022-01-20","20 Jan 2022","0.403556","-1.129556","13.379393","-14.585382","1.909827","1.916353"
"2022-01-21","21 Jan 2022","0.344000","-0.984644","13.310201","-14.655691","1.938903","1.923880"
"2022-01-24","24 Jan 2022","0.375885","-1.054263","13.259222","-14.706319","1.947127","1.949008"
"2022-01-25","25 Jan 2022","0.392361","-1.075271","13.243662","-14.720815","1.956474","1.954819"
"2022-01-26","26 Jan 2022","0.438473","-1.177100","13.284613","-14.675468","1.955355","1.967050"
"2022-01-27","27 Jan 2022","0.395572","-1.124572","13.362168","-14.597702","1.939142","1.939460"
"2022-01-28","28 Jan 2022","0.408959","-1.127959","13.370456","-14.589404","1.937840","1.935093"
"2022-01-31","31 Jan 2022","0.419448","-1.115448","13.443602","-14.513363","1.917569","1.901583"
"2022-02-01","01 Feb 2022","0.423299","-1.124299","13.379883","-14.576974","1.657715","1.657540"
"2022-02-02","02 Feb 2022","0.394345","-1.090345","13.430168","-14.526611","1.638675","1.627243"
"2022-02-03","03 Feb 2022","0.383249","-1.058249","13.308745","-14.519649","1.096128","1.096166"
"2022-02-04","04 Feb 2022","0.376446","-1.038446","13.257873","-14.556600","0.775655","0.775439"
"2022-02-07","07 Feb 2022","0.445354","-1.114354","13.243072","-14.570527","0.820297","0.820283"
"2022-02-08","08 Feb 2022","0.520481","-1.194481","13.203768","-14.609704","0.886796","0.887695"
"2022-02-09","09 Feb 2022","0.503560","-1.177552","13.174013","-14.639396","0.920340","0.927210"
"2022-02-10","10 Feb 2022","0.530216","-1.212216","13.193232","-14.614665","0.956411","0.954138"
"2022-02-11","11 Feb 2022","0.525715","-1.208715","13.208760","-14.599141","0.940009","0.937097"
"2022-02-14","14 Feb 2022","0.549950","-1.243950","13.153822","-14.654180","0.984705","0.986566"
"2022-02-15","15 Feb 2022","0.644529","-1.336529","13.145132","-14.658978","1.044318","1.043719"
"2022-02-16","16 Feb 2022","0.620176","-1.312176","13.156498","-14.644088","1.107212","1.108724"
"2022-02-17","17 Feb 2022","0.604483","-1.294483","13.140847","-14.659125","1.145044","1.147014"
"2022-02-18","18 Feb 2022","0.606856","-1.301387","13.096572","-14.703397","1.202011","1.207756"
"2022-02-21","21 Feb 2022","0.584931","-1.271191","13.108523","-14.691472","1.202214","1.204998"
"2022-02-22","22 Feb 2022","0.626010","-1.316010","13.189721","-14.607576","1.148915","1.147982"
"2022-02-23","23 Feb 2022","0.573315","-1.263315","13.187164","-14.610284","1.025317","1.024816"
"2022-02-24","24 Feb 2022","0.489318","-1.217318","13.211549","-14.560496","1.086409","1.086264"
"2022-02-25","25 Feb 2022","0.567127","-1.273127","13.189855","-14.581548","1.126686","1.128598"
"2022-02-28","28 Feb 2022","0.599497","-1.327497","13.142595","-14.631227","1.368820","1.368884"
"2022-03-01","01 Mar 2022","0.485356","-1.146353","12.954102","-14.821306","1.541827","1.535701"
"2022-03-02","02 Mar 2022","0.456287","-1.151161","13.076792","-14.697179","1.490893","1.501221"
"2022-03-03","03 Mar 2022","0.501191","-1.232191","13.169356","-14.604555","1.454976","1.466828"
"2022-03-04","04 Mar 2022","0.351049","-1.031360","13.272029","-14.534988","2.212125","2.109925"
"2022-03-07","07 Mar 2022","0.182137","-0.905253","13.748945","-14.046672","2.868963","2.641036"
"2022-03-08","08 Mar 2022","0.349642","-1.094642","13.812110","-13.971333","2.914746","2.698572"
"2022-03-09","09 Mar 2022","0.528516","-1.269516","13.666987","-14.107937","2.448459","2.318257"
"2022-03-10","10 Mar 2022","0.606955","-1.346955","13.181057","-14.597557","1.162878","1.162494"
"2022-03-11","11 Mar 2022","0.603248","-1.300248","13.212380","-14.565898","1.155070","1.146552"
"2022-03-14","14 Mar 2022","0.686418","-1.385418","13.133535","-14.641049","1.071586","1.071538"
"2022-03-15","15 Mar 2022","0.735396","-1.436396","13.053441","-14.721232","1.136908","1.143366"
"2022-03-16","16 Mar 2022","0.767463","-1.459463","13.064716","-14.707560","1.149752","1.147171"
"2022-03-17","17 Mar 2022","0.726220","-1.428220","13.030925","-14.739581","0.986079","0.985964"
"2022-03-18","18 Mar 2022","0.712662","-1.423662","13.031233","-14.739187","0.993727","0.995637"
"2022-03-21","21 Mar 2022","0.800464","-1.480464","13.019380","-14.748515","1.035621","1.034368"
"2022-03-22","22 Mar 2022","0.824084","-1.493084","12.935739","-14.816722","0.849118","0.849043"
"2022-03-23","23 Mar 2022","0.802266","-1.483266","12.944215","-14.808186","0.850162","0.851307"
"2022-03-24","24 Mar 2022","0.804867","-1.504867","12.933989","-14.808832","0.780626","0.780477"
"2022-03-25","25 Mar 2022","0.844009","-1.541009","12.871952","-14.849363","0.710791","0.709712"
"2022-03-28","28 Mar 2022","0.812530","-1.443987","12.749874","-14.969848","0.593327","0.592000"
"2022-03-29","29 Mar 2022","0.832172","-1.501572","12.842419","-14.868830","0.576602","0.578034"
"2022-03-30","30 Mar 2022","0.915399","-1.516942","12.838215","-14.839676","0.635470","0.612257"
"2022-03-31","31 Mar 2022","0.812518","-1.405214","12.722772","-14.952227","0.542720","0.540979"
"2022-04-01","01 Apr 2022","0.835342","-1.478511","12.730395","-14.941964","0.522904","0.526081"
"2022-04-04","04 Apr 2022","0.757673","-1.345974","12.775559","-14.896276","0.537638","0.542653"
"2022-04-05","05 Apr 2022","0.837439","-1.432286","12.749603","-14.910994","0.557627","0.560541"
"2022-04-06","06 Apr 2022","0.930387","-1.512793","12.709411","-14.937143","0.589546","0.586731"
"2022-04-07","07 Apr 2022","0.956323","-1.573260","12.705044","-14.936698","0.569263","0.568435"
"2022-04-08","08 Apr 2022","0.945790","-1.530038","12.710294","-14.930946","0.573497","0.565650"
"2022-04-11","11 Apr 2022","1.051437","-1.548201","12.587905","-15.022932","0.560892","0.546219"
"2022-04-12","12 Apr 2022","1.046001","-1.616296","12.582966","-15.027200","0.545964","0.542549"
"2022-04-13","13 Apr 2022","1.043591","-1.644047","12.696811","-14.912524","0.576828","0.577084"
"2022-04-14","14 Apr 2022","1.129214","-1.777214","12.680838","-14.925901","0.640799","0.641291"
"2022-04-19","19 Apr 2022","1.263670","-1.885670","12.603228","-15.000037","0.662991","0.662336"
"2022-04-20","20 Apr 2022","1.145602","-1.747602","12.670431","-14.938549","0.639180","0.638672"
"2022-04-21","21 Apr 2022","1.146538","-1.750538","12.635598","-14.969860","0.553834","0.553231"
"2022-04-22","22 Apr 2022","1.174278","-1.597918","12.336878","-15.261258","0.441467","0.439862"
"2022-04-25","25 Apr 2022","1.113021","-1.676021","12.673075","-14.918021","0.543849","0.544094"
"2022-04-26","26 Apr 2022","1.079168","-1.660168","12.704554","-14.886520","0.545647","0.545721"
"2022-04-27","27 Apr 2022","1.080573","-1.663573","12.785126","-14.804275","0.624117","0.624230"
"2022-04-28","28 Apr 2022","1.165740","-1.758740","12.673606","-14.899348","0.558779","0.559385"
"2022-04-29","29 Apr 2022","1.135084","-1.670084","12.636863","-14.935098","0.493225","0.493166"
"2022-05-02","02 May 2022","1.247615","-1.789615","12.685495","-14.886846","0.590122","0.590196"
"2022-05-03","03 May 2022","1.168955","-1.738955","12.702541","-14.869942","0.547457","0.547523"
"2022-05-04","04 May 2022","1.244377","-1.804377","12.582319","-14.969649","0.504779","0.504709"
"2022-05-05","05 May 2022","1.259456","-1.829456","12.624932","-14.926625","0.541587","0.541667"
"2022-05-06","06 May 2022","1.352271","-1.890271","12.523856","-15.010554","0.512077","0.512251"
"2022-05-09","09 May 2022","1.430903","-1.927903","12.633668","-14.898318","0.660614","0.660763"
"2022-05-10","10 May 2022","1.334077","-1.832077","12.684564","-14.818114","0.703134","0.702764"
"2022-05-11","11 May 2022","1.382364","-1.882364","12.697226","-14.805483","0.757805","0.757986"
"2022-05-12","12 May 2022","1.262482","-1.773482","12.889807","-14.595346","0.948387","0.948450"
"2022-05-13","13 May 2022","1.302375","-1.797375","12.870462","-14.609713","0.863265","0.862646"
"2022-05-16","16 May 2022","1.318362","-1.821996","12.878196","-14.601823","0.875955","0.879886"
"2022-05-17","17 May 2022","1.343566","-1.838566","12.700318","-14.719798","0.655989","0.656245"
"2022-05-18","18 May 2022","1.304709","-1.778709","12.600791","-14.816882","0.544696","0.544644"
"2022-05-19","19 May 2022","1.203844","-1.695844","12.718680","-14.695930","0.583949","0.583837"
"2022-05-20","20 May 2022","1.287006","-1.779006","12.800695","-14.614738","0.701420","0.701472"
"2022-05-23","23 May 2022","1.297257","-1.777787","12.808586","-14.606862","0.697259","0.697808"
"2022-05-24","24 May 2022","1.316762","-1.782762","12.754893","-14.660076","0.662272","0.662260"
"2022-05-25","25 May 2022","1.320333","-1.796333","12.876837","-14.530750","0.807736","0.807878"
"2022-05-26","26 May 2022","1.437506","-1.928506","13.008597","-14.402321","1.089999","1.090450"
"2022-05-27","27 May 2022","1.392753","-1.880235","13.070488","-14.339763","1.056291","1.062491"
"2022-05-30","30 May 2022","1.442585","-1.853585","12.801067","-14.591536","0.766827","0.766916"
"2022-05-31","31 May 2022","1.472939","-1.862939","12.655864","-14.702031","0.647712","0.647783"
"2022-06-01","01 Jun 2022","1.522608","-1.902608","12.795237","-14.563222","0.793428","0.793512"
"2022-06-02","02 Jun 2022","1.563215","-1.940215","12.524063","-14.750337","0.578814","0.578782"
"2022-06-03","03 Jun 2022","1.594020","-1.968020","12.491621","-14.781061","0.561633","0.561810"
"2022-06-06","06 Jun 2022","1.618974","-1.941974","12.506784","-14.766055","0.565642","0.565493"
"2022-06-07","07 Jun 2022","1.610324","-1.949324","12.521009","-14.751846","0.568944","0.569242"
"2022-06-08","08 Jun 2022","1.656967","-2.000967","12.376988","-14.880083","0.493908","0.493860"
"2022-06-09","09 Jun 2022","1.677969","-1.983969","12.211292","-15.028761","0.394675","0.394885"
"2022-06-10","10 Jun 2022","1.693667","-2.000667","11.937805","-15.281425","0.309359","0.309335"
"2022-06-13","13 Jun 2022","1.809892","-2.032892","11.745915","-15.423117","0.266409","0.266398"
"2022-06-14","14 Jun 2022","1.909621","-2.101621","11.708340","-15.452690","0.271947","0.273256"
"2022-06-15","15 Jun 2022","1.869645","-2.066645","11.801506","-15.364615","0.285981","0.286158"
"2022-06-16","16 Jun 2022","2.042792","-2.741092","12.616672","-14.525686","0.392498","0.392509"
"2022-06-17","17 Jun 2022","2.140735","-3.130317","14.497651","-12.823867","1.330313","1.464170"
"2022-06-20","20 Jun 2022","2.211907","-3.157622","14.415975","-12.906113","1.318208","1.474380"
"2022-06-21","21 Jun 2022","2.215732","-3.161361","14.415846","-12.906070","1.338181","1.471339"
"2022-06-22","22 Jun 2022","2.116685","-2.919624","14.269357","-13.009129","1.456360","1.607623"
"2022-06-23","23 Jun 2022","2.013705","-2.886545","13.887338","-13.376025","1.288131","1.454114"
"2022-06-24","24 Jun 2022","2.123318","-2.964913","13.892350","-13.368859","1.307441","1.479435"
"2022-06-27","27 Jun 2022","2.077069","-2.910274","13.929399","-13.270090","1.300142","1.444077"
"2022-06-28","28 Jun 2022","2.146355","-3.056649","13.898499","-13.227074","1.145161","1.256809"
"2022-06-29","29 Jun 2022","2.127884","-3.013691","13.868493","-13.257474","1.178056","1.323104"
"2022-06-30","30 Jun 2022","1.957548","-2.852191","13.286475","-13.638761","0.907106","1.031106"
"2022-07-01","01 Jul 2022","1.942357","-2.734384","12.995120","-13.879944","0.934026","1.078808"
"2022-07-04","04 Jul 2022","1.996359","-2.749366","13.181039","-13.690375","1.069726","1.216224"
"2022-07-05","05 Jul 2022","1.849565","-2.643532","12.951774","-13.922198","0.896173","1.032985"
"2022-07-06","06 Jul 2022","1.858210","-2.452242","12.774816","-14.103935","1.081096","1.223219"
"2022-07-07","07 Jul 2022","1.941661","-2.611703","12.995323","-13.879428","1.100095","1.241793"
"2022-07-08","08 Jul 2022","1.921753","-2.653603","-0.016046","-2.955299","0.448922","1.461927"
"2022-07-11","11 Jul 2022","1.905463","-2.807557","0.134093","-3.470912","0.364411","1.396910"
"2022-07-12","12 Jul 2022","1.747080","-2.302410","-0.020604","-3.156224","0.466557","1.437807"
"2022-07-13","13 Jul 2022","1.788898","-2.534105","0.057705","-3.152115","0.387602","1.369002"
"2022-07-14","14 Jul 2022","1.713923","-2.572336","-0.041246","-2.680396","0.325668","1.370203"
"2022-07-15","15 Jul 2022","1.725581","-2.355101","-0.114222","-2.609954","0.435255","1.540523"
"2022-07-18","18 Jul 2022","1.808482","-2.258954","-0.375903","-2.276156","0.537103","1.681767"
"2022-07-19","19 Jul 2022","1.782142","-2.315054","-0.252313","-2.077242","0.498792","1.642441"
"2022-07-20","20 Jul 2022","1.769095","-2.160497","-0.423500","-1.721392","0.625301","1.823735"
"2022-07-21","21 Jul 2022","1.799857","-1.989200","-0.443538","-1.702363","0.658914","1.706747"
"2022-07-22","22 Jul 2022","1.619389","-1.767156","0.380411","-1.674693","1.322209","2.109650"
"2022-07-25","25 Jul 2022","1.687592","-1.823694","24.846951","-25.988251","1.409734","1.454990"
"2022-07-26","26 Jul 2022","1.591513","-1.641168","24.730813","-26.100355","1.629428","1.669971"
"2022-07-27","27 Jul 2022","1.591329","-1.626729","24.770477","-26.060613","1.598199","1.643252"
"2022-07-28","28 Jul 2022","1.493354","-1.541299","24.548277","-26.280946","1.378141","1.437365"
"2022-07-29","29 Jul 2022","1.484425","-1.498569","24.589613","-26.238531","1.385244","1.433886"
"2022-08-01","01 Aug 2022","1.413929","-1.353301","24.526077","-26.302337","1.470930","1.514051"
"2022-08-02","02 Aug 2022","1.362838","-1.474838","24.664498","-26.150837","1.208023","1.275632"
"2022-08-03","03 Aug 2022","1.379902","-1.528102","24.858886","-25.944232","1.168070","1.226721"
"2022-08-04","04 Aug 2022","1.387173","-1.482575","24.762661","-26.039932","1.216873","1.284062"
"2022-08-05","05 Aug 2022","1.476406","-1.577006","24.924743","-25.872668","1.371534","1.438675"
"2022-08-08","08 Aug 2022","1.453437","-1.539130","24.854406","-25.943241","1.326611","1.392497"
"2022-08-09","09 Aug 2022","1.534001","-1.612201","24.907632","-25.887983","1.378892","1.446566"
"2022-08-10","10 Aug 2022","1.452185","-1.530793","24.863341","-25.926236","1.343102","1.409439"
"2022-08-11","11 Aug 2022","1.537744","-1.625744","24.830071","-25.958581","1.295033","1.365276"
"2022-08-12","12 Aug 2022","1.606954","-1.693631","24.816687","-25.972147","1.363932","1.437842"
"2022-08-15","15 Aug 2022","1.516370","-1.513903","24.908917","-25.887234","1.643350","1.701144"
"2022-08-16","16 Aug 2022","1.637805","-1.683756","24.828254","-25.959873","1.442254","1.514769"
"2022-08-17","17 Aug 2022","1.669678","-1.802418","25.133416","-25.665567","1.406426","1.490788"
"2022-08-18","18 Aug 2022","1.641204","-1.766233","25.191842","-25.607108","1.344229","1.421672"
"2022-08-19","19 Aug 2022","1.689193","-1.922835","25.236406","-25.560378","0.990985","1.058787"
"2022-08-22","22 Aug 2022","1.730702","-2.160745","25.482659","-25.302760","1.090905","1.162032"
"2022-08-23","23 Aug 2022","1.775923","-2.335957","25.528993","-25.255762","0.975430","1.039543"
"2022-08-24","24 Aug 2022","1.789402","-2.516484","25.641138","-25.144840","0.917919","0.982638"
"2022-08-25","25 Aug 2022","1.800965","-2.696019","25.607595","-25.174855","0.835495","0.910645"
"2022-08-26","26 Aug 2022","1.916339","-2.831258","25.721950","-25.059194","0.911236","0.991960"
"2022-08-29","29 Aug 2022","1.970539","-2.793497","25.745216","-25.035662","0.929892","0.998469"
"2022-08-30","30 Aug 2022","1.841492","-2.434373","25.829874","-24.951216","1.085732","1.142322"
"2022-08-31","31 Aug 2022","1.852440","-2.545214","26.050541","-24.729245","1.105630","1.165290"
"2022-09-01","01 Sep 2022","2.000034","-2.612037","25.876807","-24.903262","1.154667","1.225521"
"2022-09-02","02 Sep 2022","1.966564","-2.498404","25.726947","-25.049578","1.236521","1.317513"
"2022-09-05","05 Sep 2022","2.008981","-2.470142","25.669253","-25.098525","1.197906","1.259893"
"2022-09-06","06 Sep 2022","2.164637","-2.662380","25.519840","-25.261298","1.161282","1.243327"
"2022-09-07","07 Sep 2022","1.903894","-2.503894","25.289515","-25.472451","0.646809","0.691729"
"2022-09-08","08 Sep 2022","1.951592","-2.451592","25.438694","-25.317520","0.694087","0.741434"
"2022-09-09","09 Sep 2022","2.021049","-2.471049","25.724675","-25.032688","0.815088","0.866278"
"2022-09-12","12 Sep 2022","1.999250","-2.000589","25.495971","-25.246377","0.917074","0.968129"
"2022-09-13","13 Sep 2022","2.020547","-2.054660","25.607208","-25.135457","0.875939","0.917168"
"2022-09-14","14 Sep 2022","1.988052","-2.138052","25.641236","-25.099621","0.725596","0.758778"
"2022-09-15","15 Sep 2022","1.938294","-2.008294","25.815155","-24.924877","0.817709","0.850158"
"2022-09-16","16 Sep 2022","1.936260","-2.322286","25.907538","-24.821984","0.513069","0.534315"
"2022-09-19","19 Sep 2022","1.995822","-2.545822","26.223125","-24.506001","0.532868","0.576510"
"2022-09-20","20 Sep 2022","2.131000","-2.568000","26.208924","-24.502653","0.567606","0.607589"
"2022-09-21","21 Sep 2022","2.025916","-2.505916","26.338513","-24.373354","0.540989","0.574918"
"2022-09-22","22 Sep 2022","2.083245","-2.533245","26.444888","-24.260486","0.526137","0.555925"
"2022-09-23","23 Sep 2022","2.074934","-2.474934","26.355319","-24.339474","0.475352","0.490989"
"2022-09-26","26 Sep 2022","2.158781","-2.557884","26.336667","-24.358118","0.460612","0.476815"
"2022-09-27","27 Sep 2022","2.286897","-2.825897","25.840193","-23.613563","0.531713","0.562259"
"2022-09-28","28 Sep 2022","2.356394","-2.756394","25.574580","-23.873981","0.563723","0.606244"
"2022-09-29","29 Sep 2022","2.420739","-2.720739","25.435644","-24.014839","0.556549","0.596478"
